user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,user_id_clean,record_duplicate,full_name_clean,pan_clean,aadhaar_clean,dob_clean,city_clean,state_clean,monthly_income_clean,occupation_clean,signup_timestamp_clean,kyc_status_clean,risk_segment_clean
USR88971,Aahana Goda,KAPYK2586P,815430708070,19/08/1963,amritsar,Punjab,8961,Student,2025-03-06 04:52:16,APPROVED,Medium,USR88971,False,Aahana Goda,KAPYK2586P,815430708070,1963-08-19,Amritsar,Punjab,8961.0,Student,2025-03-06 04:52:16,APPROVED,MEDIUM
USR25394,Urmi Dar,WDKKW7243D,,17/11/1983,pune,Maharashtra,39353,Retired,03-23-2025,KYC_DONE,MEDIUM,USR25394,False,Urmi Dar,WDKKW7243D,,1983-11-17,Pune,Maharashtra,39353.0,Retired,2025-03-23 00:00:00,KYC_DONE,MEDIUM
USR-36110,Bhavya D0shi,ZZLBX3053J,7749-4636-1922,29/07/1979,pune,Maharashtra,Not Available,Freelancer,15/11/2025,V,low,USR36110,False,Bhavya D0Shi,ZZLBX3053J,774946361922,1979-07-29,Pune,Maharashtra,,Freelancer,2025-11-15 00:00:00,VERIFIED,LOW
USR28927,chandran nori,MIAZT7616U,,945611375,Hyd,Telangana,34414,Unemployed,11-29-2024,Verified,Medium,USR28927,False,Chandran Nori,MIAZT7616U,,,Hyderabad,Telangana,34414.0,Unemployed,2024-11-29 00:00:00,VERIFIED,MEDIUM
USR12524,Yauvani Deep,QGIWK2792H,2792 9245 2932,1985/01/24,Pune,Maharashtra,"Rs. 34,793",Unemployed,28/03/2024 12:45 PM,IN_PROGRESS,medium,USR12524,False,Yauvani Deep,QGIWK2792H,279292452932,1985-01-24,Pune,Maharashtra,34793.0,Unemployed,,IN_PROGRESS,MEDIUM
USR87061,Zayyan Parmar,OESTV5644M,4212-4913-5042,03/02/1994,BLR,Karnataka,34016,Retired,01-15-2024,R,Low,USR87061,False,Zayyan Parmar,OESTV5644M,421249135042,1994-02-03,Bengaluru,Karnataka,34016.0,Retired,2024-01-15 00:00:00,REJECTED,LOW
usr_70121,Manan Kala,,4917 3489 3582,2003-05-16 10:59:20,ASR,Punjab,12490,Gig Worker,04/01/2025 01:18 PM,KYC_DONE,UNKNOWN,USR70121,False,Manan Kala,,491734893582,2003-05-16,Amritsar,Punjab,12490.0,Gig Worker,,KYC_DONE,UNKNOWN
USR43558,Bhavya Kala,FMZBB8469X,0416 1497 8824,29-Apr-2005,kolkata,West Bengal,-26339,Student,25/02/2026 06:03 PM,V,UNKNOWN,USR43558,False,Bhavya Kala,FMZBB8469X,041614978824,2005-04-29,Kolkata,West Bengal,,Student,,VERIFIED,UNKNOWN
usr_97255,Hardik Varty,IKVCL9739N,018969410775,07/09/1985,Bengaluru,Karnataka,Not Available,Salaried,2024-08-23 10:00:42,Under Review,LOW,USR97255,False,Hardik Varty,IKVCL9739N,018969410775,1985-09-07,Bengaluru,Karnataka,,Salaried,2024-08-23 10:00:42,UNDER_REVIEW,LOW
USR41850,Anamika Jayaraman,ZWSDQ5958Z,366997497248,19-Nov-2004,pune,Maharashtra,-22599,Unemployed,2024-03-27 02:50:53,APPROVED,LOW,USR41850,False,Anamika Jayaraman,ZWSDQ5958Z,366997497248,2004-11-19,Pune,Maharashtra,,Unemployed,2024-03-27 02:50:53,APPROVED,LOW
USR61425,Rajata Panchal,FDJQL-7637-C,252492316041,1987/11/27,ASR,Punjab,25830,Farmer,02-26-2025,Done,low,USR61425,False,Rajata Panchal,FDJQL7637C,252492316041,1987-11-27,Amritsar,Punjab,25830.0,Farmer,2025-02-26 00:00:00,DONE,LOW
USR11654,Shivansh Dhar,VJCFR9167X,9314952508,23/03/1986,lucknow,Uttar Pradesh,19879,Business Owner,05/02/2024,VERIFIED,low,USR11654,False,Shivansh Dhar,VJCFR9167X,,1986-03-23,Lucknow,Uttar Pradesh,19879.0,Business Owner,2024-02-05 00:00:00,VERIFIED,LOW
USR60435,Manan Desai,CZDOZ-3023-Y,9332847770,1971/11/14,lucknow,Uttar Pradesh,13.1k,Self Employed,20/05/2025,PENDING,LOW,USR60435,False,Manan Desai,CZDOZ3023Y,,1971-11-14,Lucknow,Uttar Pradesh,13100.0,Self Employed,2025-05-20 00:00:00,PENDING,LOW
USR-69566,Pooja Sanghvi,KKXGH 7093 M,594632399328,,mumbai,Maharashtra,"Rs. 40,871",Gig Worker,30/01/2024 08:55 PM,VERIFIED,LOW,USR69566,False,Pooja Sanghvi,KKXGH7093M,594632399328,,Mumbai,Maharashtra,40871.0,Gig Worker,,VERIFIED,LOW
usr_97911,aarush hora,UJAKN-1892-R,8898-0010-6898,1974/09/25,BLR,Karnataka,23895,Freelancer,09-17-2025,VERIFIED,LOW,USR97911,False,Aarush Hora,UJAKN1892R,889800106898,1974-09-25,Bengaluru,Karnataka,23895.0,Freelancer,2025-09-17 00:00:00,VERIFIED,LOW
USR96415,Aadi Batta,JYKPY8685U,801249909011,10/05/1975,Bangalore,Karnataka,"₹16,142",Gig Worker,2024/08/20,APPROVED,MEDIUM,USR96415,False,Aadi Batta,JYKPY8685U,801249909011,1975-05-10,Bengaluru,Karnataka,16142.0,Gig Worker,2024-08-20 00:00:00,APPROVED,MEDIUM
USR41370,Lajita Mammen,TCFIS9755D,047045008750,1969/05/19,Ludhiana,Punjab,"₹74,744",Farmer,04-06-2024,VERIFIED,medium,USR41370,False,Lajita Mammen,TCFIS9755D,047045008750,1969-05-19,Ludhiana,Punjab,74744.0,Farmer,2024-04-06 00:00:00,VERIFIED,MEDIUM
USR46200,Bakhshi Sah0ta,WALTW7577C,201060880121,04/10/2001,Hyderabad,Telangana,24694,Gig Worker,2024/07/26,V,LOW,USR46200,False,Bakhshi Sah0Ta,WALTW7577C,201060880121,2001-10-04,Hyderabad,Telangana,24694.0,Gig Worker,2024-07-26 00:00:00,VERIFIED,LOW
USR30125,Dakshesh Dhaliwal,AFYDX3604O,3180021621456,05-Feb-1993,JPR,Rajasthan,"₹22,236",Business Owner,,Rejected,LOW,USR30125,False,Dakshesh Dhaliwal,AFYDX3604O,,1993-02-05,Jaipur,Rajasthan,22236.0,Business Owner,,REJECTED,LOW
usr51640,Hitesh Raj,UCIYS7654M,7526190276,27/12/1997 06:30 PM,Mumbai,Maharashtra,65510,Business Owner,07-May-2025,R,low,USR51640,False,Hitesh Raj,UCIYS7654M,,1997-12-27,Mumbai,Maharashtra,65510.0,Business Owner,2025-05-07 00:00:00,REJECTED,LOW
USR26148,Tarak Butala,LSMZC5449O,594773990154,07/08/1988,Bangalore,Karnataka,30461,Salaried,,V,HIGH,USR26148,False,Tarak Butala,LSMZC5449O,594773990154,1988-08-07,Bengaluru,Karnataka,30461.0,Salaried,,VERIFIED,HIGH
USR72127,  Turvi Grover  ,CQVNW6926I,192610278127,1989-04-19 03:38:20,Jaipur,Rajasthan,"INR 15,633",Retired,2024-08-03 00:38:25,VERIFIED,medium,USR72127,False,Turvi Grover,CQVNW6926I,192610278127,1989-04-19,Jaipur,Rajasthan,15633.0,Retired,2024-08-03 00:38:25,VERIFIED,MEDIUM
USR96477,TANVEER NARULA,SDAVW9214Z,097914045328,15/07/1972 04:27 PM,Chennai,Tamil Nadu,14759,Retired,2026/01/27,Reject,low,USR96477,False,Tanveer Narula,SDAVW9214Z,097914045328,1972-07-15,Chennai,Tamil Nadu,14759.0,Retired,2026-01-27 00:00:00,REJECTED,LOW
USR-18944,Mekhala Golla,UWTIE0098,8850 3677 7734,25/07/1991 08:59 AM,Madras,Tamil Nadu,"₹26,904",Farmer,,APPROVED,Low,USR18944,False,Mekhala Golla,,885036777734,1991-07-25,Chennai,Tamil Nadu,26904.0,Farmer,,APPROVED,LOW
usr38760,Lajita Dewan,IRKEM1603,604812343829,09/08/1962,kolkata,West Bengal,9392,Salaried,22/03/2025,Verified,LOW,USR38760,False,Lajita Dewan,,604812343829,1962-08-09,Kolkata,West Bengal,9392.0,Salaried,2025-03-22 00:00:00,VERIFIED,LOW
USR-35147,  Krishna Deo  ,HWFFO1057B,517870181300,11-24-1973,LDH,Punjab,50039,Salaried,04/01/2026,Verified,High,USR35147,False,Krishna Deo,HWFFO1057B,517870181300,1973-11-24,Ludhiana,Punjab,50039.0,Salaried,2026-01-04 00:00:00,VERIFIED,HIGH
usr23153,Elijah Golla,RCL1Y8260J,XXXX-XXXX-4291,05-23-1997,Jalandar,Punjab,"Rs. 25,280",Salaried,19-Aug-2024,FAILED,low,USR23153,False,Elijah Golla,,,1997-05-23,Jalandhar,Punjab,25280.0,Salaried,2024-08-19 00:00:00,FAILED,LOW
USR43985,Elijah Basu,OWYWO4172Z,XXXX-XXXX-4334,29/11/2001 04:05 AM,Jaipur,Rajasthan,,Farmer,19/08/2025,VERIFIED,medium,USR43985,False,Elijah Basu,OWYWO4172Z,,2001-11-29,Jaipur,Rajasthan,,Farmer,2025-08-19 00:00:00,VERIFIED,MEDIUM
usr13270,Gautam Joshi,KNUKD8690E,,1961-02-02 04:46:15,Poona,Maharashtra,17781,Self Employed,,Done,MEDIUM,USR13270,False,Gautam Joshi,KNUKD8690E,,1961-02-02,Pune,Maharashtra,17781.0,Self Employed,,DONE,MEDIUM
usr_87067,Ayaan Bhatt,IYPWZ2082B,073336789186,06/03/1997 11:09 PM,bengaluru,Karnataka,32.3k,Farmer,1734165094,KYC_DONE,medium,USR87067,False,Ayaan Bhatt,IYPWZ2082B,073336789186,1997-03-06,Bengaluru,Karnataka,32299.999999999996,Farmer,2024-12-14 08:31:34,KYC_DONE,MEDIUM
USR14736,Harini Keer,SQFFV1099G,9008-4521-3060,1969/07/11,MUMBAI,Maharashtra,29346,Retired,,V,medium,USR14736,False,Harini Keer,SQFFV1099G,900845213060,1969-07-11,Mumbai,Maharashtra,29346.0,Retired,,VERIFIED,MEDIUM
USR26503,Ranbir Mannan,UCYSG5949W,445635673241,02-08-2006,ASR,Punjab,9785,Farmer,1753449242,P,LOW,USR26503,False,Ranbir Mannan,UCYSG5949W,445635673241,2006-08-02,Amritsar,Punjab,9785.0,Farmer,2025-07-25 13:14:02,PENDING,LOW
USR55516,Yutika Ravi,HCPGG 8914 B,919840435976,1973-06-03 17:15:44,Kolkata,West Bengal,37564,Unemployed,10-30-2024,PENDING,LOW,USR55516,False,Yutika Ravi,HCPGG8914B,919840435976,1973-06-03,Kolkata,West Bengal,37564.0,Unemployed,2024-10-30 00:00:00,PENDING,LOW
usr45907,Hardik Ramesh,GUXKU9088P,6253 9431 9187,22-Jul-1970,delhi,Delhi,,Gig Worker,16/08/2025,VERIFIED,Medium,USR45907,False,Hardik Ramesh,GUXKU9088P,625394319187,1970-07-22,Delhi,Delhi,,Gig Worker,2025-08-16 00:00:00,VERIFIED,MEDIUM
USR20548,Wridesh Joshi,TZSQX 5220 Z,031743351796,12-May-2007,mumbai,Maharashtra,31338,Student,2025/10/01,Verified,Low,USR20548,False,Wridesh Joshi,TZSQX5220Z,031743351796,2007-05-12,Mumbai,Maharashtra,31338.0,Student,2025-10-01 00:00:00,VERIFIED,LOW
USR37307,Balendra Verma,UOHEX6486E,XXXX-XXXX-5396,2001-07-17 07:20:05,DELHI,Delhi,37243,Unemployed,2025/07/28,Verified,MEDIUM,USR37307,False,Balendra Verma,UOHEX6486E,,2001-07-17,Delhi,Delhi,37243.0,Unemployed,2025-07-28 00:00:00,VERIFIED,MEDIUM
USR 63941,  Lopa Shanker  ,TIVNP2437G,4749 3829 2882,1975-04-08 18:00:48,Jaipur,Rajasthan,18089,Student,2025-07-12 11:33:35,Pending,MEDIUM,USR63941,False,Lopa Shanker,TIVNP2437G,474938292882,1975-04-08,Jaipur,Rajasthan,18089.0,Student,2025-07-12 11:33:35,PENDING,MEDIUM
USR62335,0rinder Tiwari,kviyf7177s,XXXX-XXXX-5008,1967-11-21 19:55:24,Poona,Maharashtra,15492,Student,08/07/2024,VERIFIED,medium,USR62335,False,0Rinder Tiwari,KVIYF7177S,,1967-11-21,Pune,Maharashtra,15492.0,Student,2024-07-08 00:00:00,VERIFIED,MEDIUM
USR82534,Ekalinga Deep,QMKMZ5656K,,1991/01/11,BLR,Karnataka,"₹22,070",Student,22/04/2025 09:24 PM,Verified,low,USR82534,False,Ekalinga Deep,QMKMZ5656K,,1991-01-11,Bengaluru,Karnataka,22070.0,Student,,VERIFIED,LOW
USR28153,Janaki Korpal,AHFWQ6201Q,,06-16-1974,Mumbai,Maharashtra,"Rs. 11,531",Freelancer,1737026345,VERIFIED,LOW,USR28153,False,Janaki Korpal,AHFWQ6201Q,,1974-06-16,Mumbai,Maharashtra,11531.0,Freelancer,2025-01-16 11:19:05,VERIFIED,LOW
USR-97134,Reva Vaidya,HBVQA7004Y,6537223345,05-10-1964,LDH,Punjab,55126,Freelancer,01-07-2025,Under Review,MEDIUM,USR97134,False,Reva Vaidya,HBVQA7004Y,,1964-10-05,Ludhiana,Punjab,55126.0,Freelancer,2025-01-07 00:00:00,UNDER_REVIEW,MEDIUM
usr31953,ekani kar,KRJBG3843A,316943402972,2002/08/16,jaipur,Rajasthan,Not Available,Unemployed,1722895870,V,MEDIUM,USR31953,False,Ekani Kar,KRJBG3843A,316943402972,2002-08-16,Jaipur,Rajasthan,,Unemployed,2024-08-05 22:11:10,VERIFIED,MEDIUM
USR18418,Vrishti Chaudry,QRINM1863X,1797 2382 4180,08-Jan-1987,kolkata,West Bengal,56033,Student,04/12/2025,Verified,HIGH,USR18418,False,Vrishti Chaudry,QRINM1863X,179723824180,1987-01-08,Kolkata,West Bengal,56033.0,Student,2025-12-04 00:00:00,VERIFIED,HIGH
USR73856,Damini Atwal,0WYDK8338N,3904 1124 9547,07-May-1980,Chennai,Tamil Nadu,36.1k,Unemployed,2025/06/10,VERIFIED,medium,USR73856,False,Damini Atwal,,390411249547,1980-05-07,Chennai,Tamil Nadu,36100.0,Unemployed,2025-06-10 00:00:00,VERIFIED,MEDIUM
USR34047,Nirja Goyal,edjfv6786z,3542 8425 2681,37854888,Madras,Tamil Nadu,51334,Freelancer,21/04/2025,APPROVED,High,USR34047,False,Nirja Goyal,EDJFV6786Z,354284252681,,Chennai,Tamil Nadu,51334.0,Freelancer,2025-04-21 00:00:00,APPROVED,HIGH
USR11358,Ria Sampath,CBDMJ0910P,7604-0343-2642,2003/10/11,ludhiana,Punjab,103450,Business Owner,,Verified,LOW,USR11358,False,Ria Sampath,CBDMJ0910P,760403432642,2003-10-11,Ludhiana,Punjab,103450.0,Business Owner,,VERIFIED,LOW
USR64107,Gauri Vora,YBWWC3453,870429928177,30/06/1970,Poona,Maharashtra,12867,Salaried,23/01/2025 02:49 AM,Verified,low,USR64107,False,Gauri Vora,,870429928177,1970-06-30,Pune,Maharashtra,12867.0,Salaried,,VERIFIED,LOW
usr35594,Indira Ramachandran,EGAVG3762P,,1962-04-28 08:43:20,chennai,Tamil Nadu,19286,Farmer,19/08/2024,APPROVED,Medium,USR35594,False,Indira Ramachandran,EGAVG3762P,,1962-04-28,Chennai,Tamil Nadu,19286.0,Farmer,2024-08-19 00:00:00,APPROVED,MEDIUM
USR30418,Akshay Sampath,WNKPD6528H,1319 0288 3486,23/01/1965,LKO,Uttar Pradesh,17322,Unemployed,15/09/2024 08:50 PM,Verified,Low,USR30418,False,Akshay Sampath,WNKPD6528H,131902883486,1965-01-23,Lucknow,Uttar Pradesh,17322.0,Unemployed,,VERIFIED,LOW
USR54584,CHAMELI DUBEY,CZJQV 2137 R,4247-0274-2867,994588344,Mumbai,Maharashtra,22185,Self Employed,2024/09/01,APPROVED,LOW,USR54584,False,Chameli Dubey,CZJQV2137R,424702742867,,Mumbai,Maharashtra,22185.0,Self Employed,2024-09-01 00:00:00,APPROVED,LOW
USR48110,Brinda Manda,RYYOT8872F,2826-3099-6872,03-17-1964,amritsar,Punjab,21983,Business Owner,,VERIFIED,HIGH,USR48110,False,Brinda Manda,RYYOT8872F,282630996872,1964-03-17,Amritsar,Punjab,21983.0,Business Owner,,VERIFIED,HIGH
USR95700,deepa bhalla,RTWID-8017-S,4748 0382 9105,09-12-1991,Amritsar,Punjab,33200,Business Owner,06/08/2025 08:22 AM,KYC_DONE,LOW,USR95700,False,Deepa Bhalla,RTWID8017S,474803829105,1991-12-09,Amritsar,Punjab,33200.0,Business Owner,,KYC_DONE,LOW
USR78337,Pranit Oza,NZBEB2190H,6181-5079-5338,02-Dec-1988,lucknow,Uttar Pradesh,22457,Gig Worker,24/07/2024,Verified,Medium,USR78337,False,Pranit Oza,NZBEB2190H,618150795338,1988-12-02,Lucknow,Uttar Pradesh,22457.0,Gig Worker,2024-07-24 00:00:00,VERIFIED,MEDIUM
USR55461,UnnatiKeer,fqvdc8747o,373868774560,11-25-2001,Jalandhar,Punjab,28.6k,Business Owner,10-Jul-2025,REJECTED,low,USR55461,False,Unnatikeer,FQVDC8747O,373868774560,2001-11-25,Jalandhar,Punjab,28600.0,Business Owner,2025-07-10 00:00:00,REJECTED,LOW
USR99445,Krisha Seshadri,HFMYY3894Z,769553266511,17-Sep-2001,New Delhi,Delhi,48549,Business Owner,2024/01/19,KYC_DONE,Medium,USR99445,False,Krisha Seshadri,HFMYY3894Z,769553266511,2001-09-17,Delhi,Delhi,48549.0,Business Owner,2024-01-19 00:00:00,KYC_DONE,MEDIUM
USR-26939,SamuelMitter,KIWOV8722C,633005029504,1998/12/04,Amritsar,Punjab,24.1k,Retired,06/02/2026,KYC_DONE,HIGH,USR26939,False,Samuelmitter,KIWOV8722C,633005029504,1998-12-04,Amritsar,Punjab,24100.0,Retired,2026-02-06 00:00:00,KYC_DONE,HIGH
usr65086,Shivansh Prasad,MRRMZ0743S,0984809036,1962-03-10 20:30:53,ludhiana,Punjab,"INR 20,739",Freelancer,2024-07-06 03:48:49,Rejected,low,USR65086,False,Shivansh Prasad,MRRMZ0743S,,1962-03-10,Ludhiana,Punjab,20739.0,Freelancer,2024-07-06 03:48:49,REJECTED,LOW
USR51330,Manya Bali,SKOUH9200Y,0199 5109 9623,10-30-1972,Pune,Maharashtra,"INR 30,214",Student,1762292944,Done,LOW,USR51330,False,Manya Bali,SKOUH9200Y,019951099623,1972-10-30,Pune,Maharashtra,30214.0,Student,2025-11-04 21:49:04,DONE,LOW
USR34172,  Faras Warrior  ,zwocq9001i,054598187074,10/05/2001 03:54 PM,Mumbay,Maharashtra,"Rs. 14,529",Self Employed,2025/09/16,KYC_DONE,medium,USR34172,False,Faras Warrior,ZWOCQ9001I,054598187074,2001-05-10,Mumbai,Maharashtra,14529.0,Self Employed,2025-09-16 00:00:00,KYC_DONE,MEDIUM
usr35378,  Ishita Mane  ,LZRJS8644Y,,1981-01-26 18:18:29,Jalandar,Punjab,,Retired,2025/01/01,KYC_DONE,medium,USR35378,False,Ishita Mane,LZRJS8644Y,,1981-01-26,Jalandhar,Punjab,,Retired,2025-01-01 00:00:00,KYC_DONE,MEDIUM
USR28471,Umang Kumer,lbeye6919s,XXXX-XXXX-2199,1991-02-13 05:37:51,jaipur,Rajasthan,"Rs. 13,774",Freelancer,11-11-2025,Done,Medium,USR28471,False,Umang Kumer,LBEYE6919S,,1991-02-13,Jaipur,Rajasthan,13774.0,Freelancer,2025-11-11 00:00:00,DONE,MEDIUM
65406,Bhavini Solanki,JVEIG3097A,088850972945,11/08/1960,Jaipur,Rajasthan,20271,Unemployed,,Under Review,low,USR65406,False,Bhavini Solanki,JVEIG3097A,088850972945,1960-08-11,Jaipur,Rajasthan,20271.0,Unemployed,,UNDER_REVIEW,LOW
usr16212,sanya sawhney,TBUDL4683R,2049-4975-1167,23-Jul-2001,kolkata,West Bengal,"₹13,924",Freelancer,2024-09-22 17:09:54,VERIFIED,medium,USR16212,False,Sanya Sawhney,TBUDL4683R,204949751167,2001-07-23,Kolkata,West Bengal,13924.0,Freelancer,2024-09-22 17:09:54,VERIFIED,MEDIUM
usr60904,Suhani Oza,WYWQI1618A,519863482284,1996-03-21 15:32:20,LDH,Punjab,-64722,Self Employed,2026/03/31,KYC_DONE,LOW,USR60904,False,Suhani Oza,WYWQI1618A,519863482284,1996-03-21,Ludhiana,Punjab,,Self Employed,2026-03-31 00:00:00,KYC_DONE,LOW
USR68308,Sim0n Ramanathan,LQESD-0778-U,755842264622,17/10/2005,Delhi,Delhi,22653,Gig Worker,15/02/2025,Verified,Medium,USR68308,False,Sim0N Ramanathan,LQESD0778U,755842264622,2005-10-17,Delhi,Delhi,22653.0,Gig Worker,2025-02-15 00:00:00,VERIFIED,MEDIUM
USR 73563,Unnati Kala,MFVPE2019P,5455534227,19-Jun-1969,Mumbai,Maharashtra,24.1k,Freelancer,,IN_PROGRESS,LOW,USR73563,False,Unnati Kala,MFVPE2019P,,1969-06-19,Mumbai,Maharashtra,24100.0,Freelancer,,IN_PROGRESS,LOW
USR70255,Ekani Dua,ACUZI3478D,,157879628,chennai,Tamil Nadu,"₹25,961",Freelancer,19-Mar-2025,VERIFIED,medium,USR70255,False,Ekani Dua,ACUZI3478D,,,Chennai,Tamil Nadu,25961.0,Freelancer,2025-03-19 00:00:00,VERIFIED,MEDIUM
USR66657,  Shivansh Goda  ,TDJCU7352U,760680175158,10-Apr-1972,jaipur,Rajasthan,"INR 27,055",Student,26/09/2024 03:09 AM,APPROVED,LOW,USR66657,False,Shivansh Goda,TDJCU7352U,760680175158,1972-04-10,Jaipur,Rajasthan,27055.0,Student,,APPROVED,LOW
usr50077,Fiyaz Sunder,SGQUO5647,236728535785,1962-05-11 03:54:34,Madras,Tamil Nadu,15682,Farmer,2024-11-28 18:59:06,Pending,LOW,USR50077,False,Fiyaz Sunder,,236728535785,1962-05-11,Chennai,Tamil Nadu,15682.0,Farmer,2024-11-28 18:59:06,PENDING,LOW
USR81075,Ishani Naidu,LOLHX7170K,2571 0479 0985,17/02/2004,lucknow,Uttar Pradesh,40563,Unemployed,22/12/2024 11:51 PM,VERIFIED,HIGH,USR81075,False,Ishani Naidu,LOLHX7170K,257104790985,2004-02-17,Lucknow,Uttar Pradesh,40563.0,Unemployed,,VERIFIED,HIGH
usr_93584,Neel Deo,AFBMT0794B,,08-21-1992,Mumbai,Maharashtra,"Rs. 46,356",Retired,1723220888,VERIFIED,LOW,USR93584,False,Neel Deo,AFBMT0794B,,1992-08-21,Mumbai,Maharashtra,46356.0,Retired,2024-08-09 16:28:08,VERIFIED,LOW
USR88185,Vinaya Dora,KIYZN 4444 E,1952 3835 5149,12-13-1982,mumbai,Maharashtra,"INR 18,104",Farmer,02-Jul-2024,VERIFIED,LOW,USR88185,False,Vinaya Dora,KIYZN4444E,195238355149,1982-12-13,Mumbai,Maharashtra,18104.0,Farmer,2024-07-02 00:00:00,VERIFIED,LOW
USR79161,Liam Goyal,LYIMT9308V,816006457893,07-Dec-2001,lucknow,Uttar Pradesh,9335,Student,02-21-2026,IN_PROGRESS,unknown,USR79161,False,Liam Goyal,LYIMT9308V,816006457893,2001-12-07,Lucknow,Uttar Pradesh,9335.0,Student,2026-02-21 00:00:00,IN_PROGRESS,UNKNOWN
USR50757,Barkha Parmer,UNJBD0770C,1806-6435-7027,11/11/1967,Chennai,Tamil Nadu,21395,Self Employed,23/01/2025,PENDING,low,USR50757,False,Barkha Parmer,UNJBD0770C,180664357027,1967-11-11,Chennai,Tamil Nadu,21395.0,Self Employed,2025-01-23 00:00:00,PENDING,LOW
USR10799,Indira Cheema,GCEYH8996T,0140 1454 1696,2004/08/04,lucknow,Uttar Pradesh,27782,Unemployed,28/12/2025,Pending,Medium,USR10799,False,Indira Cheema,GCEYH8996T,014014541696,2004-08-04,Lucknow,Uttar Pradesh,27782.0,Unemployed,2025-12-28 00:00:00,PENDING,MEDIUM
USR 88938,Jagat Kapoor,RCVDY9085U,691463251198,03-Feb-1994,chennai,Tamil Nadu,"Rs. 50,341",Freelancer,1754257479,APPROVED,MEDIUM,USR88938,False,Jagat Kapoor,RCVDY9085U,691463251198,1994-02-03,Chennai,Tamil Nadu,50341.0,Freelancer,2025-08-03 21:44:39,APPROVED,MEDIUM
USR 22437,Samarth Saraf,KLAWR-0922-Q,0462-4856-6958,1978-01-24 06:46:13,amritsar,Punjab,-12976,Farmer,06-Jan-2024,Verified,medium,USR22437,False,Samarth Saraf,KLAWR0922Q,046248566958,1978-01-24,Amritsar,Punjab,,Farmer,2024-01-06 00:00:00,VERIFIED,MEDIUM
USR18684,Lipika Balasubramanian,UADKZ7560A,,28/07/1966,LDH,Punjab,16244,Business Owner,2026-02-11 02:43:34,IN_PROGRESS,LOW,USR18684,False,Lipika Balasubramanian,UADKZ7560A,,1966-07-28,Ludhiana,Punjab,16244.0,Business Owner,2026-02-11 02:43:34,IN_PROGRESS,LOW
USR54714,Yochana Nagy,OOSCD5853V,8210690985312,01-Mar-1993,Chennai,Tamil Nadu,"INR 27,270",Unemployed,12-16-2024,APPROVED,MEDIUM,USR54714,False,Yochana Nagy,OOSCD5853V,,1993-03-01,Chennai,Tamil Nadu,27270.0,Unemployed,2024-12-16 00:00:00,APPROVED,MEDIUM
USR46227,Vyanjana Dewan,FLWTU6763C,1814-2143-7210,19-Feb-1982,Jalandar,Punjab,29239,Freelancer,27/12/2024 08:02 PM,APPROVED,Low,USR46227,False,Vyanjana Dewan,FLWTU6763C,181421437210,1982-02-19,Jalandhar,Punjab,29239.0,Freelancer,,APPROVED,LOW
USR 92736,Krish Ganesh,BCYTK-0743-V,7313993347443,04-01-2006,pune,Maharashtra,"INR 19,462",Gig Worker,,Verified,LOW,USR92736,False,Krish Ganesh,BCYTK0743V,,2006-01-04,Pune,Maharashtra,19462.0,Gig Worker,,VERIFIED,LOW
68243,Farhan Sarma,qdgqv8153t,8282630682,1963/11/14,Calcutta,West Bengal,15953,Farmer,2025-12-01 02:10:39,Verified,LOW,USR68243,False,Farhan Sarma,QDGQV8153T,,1963-11-14,Kolkata,West Bengal,15953.0,Farmer,2025-12-01 02:10:39,VERIFIED,LOW
USR 54662,Kalpit Johal,WSIZM8377T,2280465136145,1104931901,chennai,Tamil Nadu,69040,Gig Worker,,VERIFIED,low,USR54662,False,Kalpit Johal,WSIZM8377T,,,Chennai,Tamil Nadu,69040.0,Gig Worker,,VERIFIED,LOW
USR49692,Pranav Ahuja,KNWTL7986M,366181592977,1988/03/31,LKO,Uttar Pradesh,"₹78,295",Farmer,2025/01/07,Done,High,USR49692,False,Pranav Ahuja,KNWTL7986M,366181592977,1988-03-31,Lucknow,Uttar Pradesh,78295.0,Farmer,2025-01-07 00:00:00,DONE,HIGH
78411,Rehaan Singhal,LVAXX6013A,652002839194,1965-12-26 23:34:29,Jalandar,Punjab,40100,Salaried,02-Oct-2025,Verified,high,USR78411,False,Rehaan Singhal,LVAXX6013A,652002839194,1965-12-26,Jalandhar,Punjab,40100.0,Salaried,2025-10-02 00:00:00,VERIFIED,HIGH
USR45168,David Sachdeva,JKJJV1240S,041915466352,1979-01-11 12:53:09,LKO,Uttar Pradesh,9179,Unemployed,03/04/2024,V,LOW,USR45168,False,David Sachdeva,JKJJV1240S,041915466352,1979-01-11,Lucknow,Uttar Pradesh,9179.0,Unemployed,2024-04-03 00:00:00,VERIFIED,LOW
USR57891,Timothy Doctor,dlbxf6631f,078337974416,1966-10-02 09:25:38,lucknow,Uttar Pradesh,22369,Self Employed,11-05-2025,V,low,USR57891,False,Timothy Doctor,DLBXF6631F,078337974416,1966-10-02,Lucknow,Uttar Pradesh,22369.0,Self Employed,2025-11-05 00:00:00,VERIFIED,LOW
USR33040,Gayathri Jani,OVLVS3825H,5866 8530 2431,1041546565,New Delhi,Delhi,"₹21,830",Student,1731793316,Done,Medium,USR33040,False,Gayathri Jani,OVLVS3825H,586685302431,,Delhi,Delhi,21830.0,Student,2024-11-16 21:41:56,DONE,MEDIUM
